tr_n,tr_mean_r,tr_se_r,tr_ci_low_r,tr_ci_high_r,te_n,te_mean_r,te_se_r,te_ci_low_r,te_ci_high_r,pair,k_period,d_period,threshold,recovery,direction,total_n
148,0.052760748872472424,0.08226707971384031,-0.1084827273666546,0.21400422511159944,64,0.15625,0.12444071307827102,-0.08765379763341119,0.4001537976334112,NZD_USD,9,3,30,3,short,212
70,-0.14285714285714285,0.11915109374689987,-0.37639328660106663,0.09067900088678091,31,0.16129032258064516,0.1801837425002444,-0.19186981271983386,0.5144504578811242,NZD_USD,9,3,30,4,short,101
386,-0.10880829015544041,0.05066212899463169,-0.20810606298491852,-0.009510517325962295,166,0.08034473927402368,0.07738944011956506,-0.07133856336032383,0.23202804190837117,NZD_USD,14,3,15,1,long,552
193,0.09844559585492228,0.07181821904471042,-0.042318113472710125,0.23920930518255468,84,-0.07142857142857142,0.10948389105162136,-0.2860169978897493,0.14315985503260645,NZD_USD,14,3,15,2,long,277
113,0.18584070796460178,0.09284507214706117,0.003864366556361881,0.36781704937284165,49,0.2377639358373307,0.13886098922093798,-0.034403603035707775,0.5099314747103691,NZD_USD,14,3,15,3,long,162
51,-0.058823529411764705,0.1411764705882353,-0.3355294117647059,0.21788235294117647,23,0.13043478260869565,0.21137931948017294,-0.2838686835724433,0.5447382487898346,NZD_USD,14,3,15,4,long,74
437,-0.12128146453089245,0.04753778811633618,-0.21445552923891137,-0.02810739982287354,188,0.092219291061106,0.07264231309674248,-0.05015964260850923,0.23459822473072123,NZD_USD,14,3,20,1,long,625
217,0.0967741935483871,0.06772202017093615,-0.03596096598664775,0.22950935308342194,93,-0.010752688172043012,0.10425117972938344,-0.21508500044163453,0.19357962409754853,NZD_USD,14,3,20,2,long,310
120,0.13333333333333333,0.09085135251589958,-0.04473531759782984,0.3114019842644965,52,0.24327755492363853,0.13459708996398678,-0.020532741405775573,0.5070878512530527,NZD_USD,14,3,20,3,long,172
56,-0.07142857142857142,0.13449555309875313,-0.33503985550212756,0.19218271264498474,25,0.12,0.20264912204760885,-0.27719227921331335,0.5171922792133133,NZD_USD,14,3,20,4,long,81
477,-0.1111111111111111,0.0455511145383771,-0.20039129560633023,-0.02183092661589199,205,0.10896208155847771,0.0694447148140754,-0.02714955947711005,0.24507372259406546,NZD_USD,14,3,25,1,long,682
242,0.09917355371900827,0.06409810317694864,-0.026458728507811058,0.2248058359458276,105,0.02857142857142857,0.09801803569660555,-0.1635439213939183,0.22068677853677546,NZD_USD,14,3,25,2,long,347
136,0.16176470588235295,0.08493274811985703,-0.004703480432566826,0.3282328921972727,59,0.19746496366151192,0.1277207064981138,-0.05286762107479112,0.44779754839781494,NZD_USD,14,3,25,3,long,195
65,-0.13846153846153847,0.12379597645716217,-0.3811016523175763,0.10417857539449937,29,0.10344827586206896,0.18796831555013707,-0.2649696226161997,0.4718661743403376,NZD_USD,14,3,25,4,long,94
514,-0.10505836575875487,0.04390674904459349,-0.19111559388615812,-0.019001137631351625,221,0.10107342407008113,0.06693870515840596,-0.030126438040394554,0.23227328618055681,NZD_USD,14,3,30,1,long,735
260,0.08461538461538462,0.06191413398575595,-0.03673631799669705,0.2059670872274663,112,-0.017857142857142856,0.0949006651097825,-0.20386244647231655,0.16814816075803085,NZD_USD,14,3,30,2,long,372
149,0.18120805369127516,0.0808386632007895,0.022764273817727748,0.33965183356482254,64,0.1976630133754563,0.1226178515841491,-0.04266797572947595,0.43799400248038856,NZD_USD,14,3,30,3,long,213
68,-0.11764705882352941,0.12132103517270083,-0.3554362877620231,0.12014217011496423,30,0.06666666666666667,0.18528222234124034,-0.2964864891221644,0.4298198224554977,NZD_USD,14,3,30,4,long,98
352,0.056818181818181816,0.053289824512974135,-0.04762987422724748,0.1612662378636111,152,0.15789473684210525,0.08035802551963508,0.0003930068236204787,0.31539646686059003,NZD_USD,14,3,15,1,short,504
177,0.05084745762711865,0.0752803297399452,-0.09670198866317392,0.19839690391741122,77,0.09090909090909091,0.11423288407955327,-0.1329873618868335,0.31480554370501534,NZD_USD,14,3,15,2,short,254
92,0.15009337862093391,0.10344128993705105,-0.052651549655686136,0.35283830689755397,40,0.25,0.15504341823651058,-0.053885099743560705,0.5538850997435607,NZD_USD,14,3,15,3,short,132
49,-0.061224489795918366,0.144066793092159,-0.34359540425655,0.22114642466471324,21,-0.047619047619047616,0.22335313142016333,-0.48539118520256774,0.3901530899644725,NZD_USD,14,3,15,4,short,70
401,0.012468827930174564,0.04999611305716794,-0.0855235536618746,0.11046120952222373,172,0.13953488372093023,0.07572379851892287,-0.008883761376158594,0.28795352881801906,NZD_USD,14,3,20,1,short,573
205,0.05365853658536585,0.06991313803470972,-0.0833712139626652,0.1906882871333969,88,0.06818181818181818,0.10696176348010986,-0.14146323823919713,0.2778268746028335,NZD_USD,14,3,20,2,short,293
103,0.14377272653520312,0.09781777896043821,-0.047950120227255755,0.335495573297662,45,0.2,0.14770978917519928,-0.0895111867833906,0.4895111867833906,NZD_USD,14,3,20,3,short,148
58,-0.1724137931034483,0.1304696969554369,-0.42813439913610457,0.083306812929208,25,0.12,0.20264912204760885,-0.27719227921331335,0.5171922792133133,NZD_USD,14,3,20,4,short,83
441,-0.0022675736961451248,0.04767300689711709,-0.09570666721449463,0.09117151982220438,190,0.1368421052631579,0.07205502887645678,-0.004385751334697374,0.2780699618610132,NZD_USD,14,3,25,1,short,631
226,0.07079646017699115,0.0664993855018027,-0.05954233540654216,0.20113525576052446,97,0.05154639175257732,0.10192639140868655,-0.1482293354084483,0.25132211891360295,NZD_USD,14,3,25,2,short,323
113,0.11335036135509664,0.09373633939075696,-0.07037286385078699,0.29707358656098026,49,0.22448979591836735,0.14065355869479818,-0.0511911791234371,0.5001707709601718,NZD_USD,14,3,25,3,short,162
63,-0.14285714285714285,0.12569752716115998,-0.3892242960930164,0.1035100103787307,28,0.14285714285714285,0.1904761904761905,-0.2304761904761905,0.5161904761904762,NZD_USD,14,3,25,4,short,91
483,0.006211180124223602,0.04554787325180369,-0.08306265144931163,0.09548501169775883,208,0.17307692307692307,0.068455859705439,0.038903438054262635,0.3072504080995835,NZD_USD,14,3,30,1,short,691
247,0.0931174089068826,0.06348065284161014,-0.031304670662673284,0.21753948847643848,107,-0.009345794392523364,0.09712434434965665,-0.1997095093178504,0.18101792053280366,NZD_USD,14,3,30,2,short,354
121,0.12238504820765224,0.09046918909654386,-0.05493456242157373,0.2997046588368782,52,0.23076923076923078,0.13624844392924543,-0.03627771933209023,0.4978161808705518,NZD_USD,14,3,30,3,short,173
67,-0.1044776119402985,0.12241784063652604,-0.3444165795878895,0.13546135570729254,30,0.06666666666666667,0.1852822223412403,-0.29648648912216435,0.42981982245549766,NZD_USD,14,3,30,4,short,97
351,-0.05413105413105413,0.05337387881669302,-0.15874385661177245,0.050481748349664186,151,0.015478322645615418,0.08139987837315557,-0.1440654389657695,0.17502208425700033,NZD_USD,21,3,15,1,long,502
168,0.16666666666666666,0.0762999996948,0.017118667264858667,0.31621466606847465,73,-0.1232876712328767,0.11695204086635341,-0.35251367133092937,0.10593832886517598,NZD_USD,21,3,15,2,long,241
100,0.22,0.09804142600003946,0.02783880503992267,0.4121611949600773,43,0.27094029897742333,0.14688652370271366,-0.016957287479895444,0.5588378854347421,NZD_USD,21,3,15,3,long,143
45,-0.022222222222222223,0.1507184440694504,-0.317630372598345,0.2731859281539006,20,0.1,0.22826577307580465,-0.3474009152285771,0.5474009152285771,NZD_USD,21,3,15,4,long,65
394,-0.07614213197969544,0.050296888944548264,-0.17472403431101002,0.022439770351619162,169,0.061167022008804306,0.07680426366479914,-0.089369334774202,0.21170337879181061,NZD_USD,21,3,20,1,long,563
201,0.13432835820895522,0.07006981847346568,-0.003008485999037497,0.2716652024169479,87,-0.12643678160919541,0.10696737930574195,-0.3360928450484496,0.0832192818300588,NZD_USD,21,3,20,2,long,288
110,0.2,0.09384742644069301,0.01605904417624171,0.3839409558237583,48,0.30521735116727505,0.1374969871984123,0.03572325625838696,0.5747114460761631,NZD_USD,21,3,20,3,long,158
54,-0.037037037037037035,0.13726631998291228,-0.3060790242035451,0.23200495012947103,24,0.08333333333333333,0.20778914433245896,-0.3239333895582862,0.49060005622495284,NZD_USD,21,3,20,4,long,78
434,-0.055299539170506916,0.04798339688234284,-0.14934699705989887,0.03874791871888505,186,0.11471627268541898,0.07285955540465786,-0.02808845590771042,0.2575210012785484,NZD_USD,21,3,25,1,long,620
224,0.15178571428571427,0.06618905850737843,0.022055159611252567,0.281516268960176,97,-0.07216494845360824,0.1017959673099562,-0.2716850443811224,0.12735514747390592,NZD_USD,21,3,25,2,long,321
124,0.25806451612903225,0.08711279976120898,0.08732342859706266,0.42880560366100184,54,0.2342672751116519,0.13238474775233358,-0.025206830482921883,0.4937413807062257,NZD_USD,21,3,25,3,long,178
61,-0.01639344262295082,0.1290820962952756,-0.269394351361691,0.23660746611578934,27,0.1111111111111111,0.19490178206822872,-0.2708963817426172,0.4931186039648394,NZD_USD,21,3,25,4,long,88
463,-0.05399568034557235,0.046456339566731196,-0.1450501058963655,0.03705874520522079,199,0.10219711919340668,0.07053554479818093,-0.03605254861102794,0.2404467869978413,NZD_USD,21,3,30,1,long,662
242,0.1652892561983471,0.06352963374878497,0.04077117405072858,0.2898073383459656,104,-0.09615384615384616,0.09807637393862875,-0.2883835390735585,0.09607584676586618,NZD_USD,21,3,30,2,long,346
130,0.24615384615384617,0.08533601092079124,0.07889526474909533,0.413412427558597,56,0.2616148724290929,0.12904422133602766,0.008688198610478703,0.5145415462477072,NZD_USD,21,3,30,3,long,186
65,-0.015384615384615385,0.12498520622516864,-0.2603556195859459,0.22958638881671514,29,0.034482758620689655,0.18886984741557453,-0.3357021423138364,0.4046676595552157,NZD_USD,21,3,30,4,long,94
308,0.05194805194805195,0.05699595390802184,-0.05976401771167085,0.16366012160777477,133,0.14285714285714285,0.0861460984507896,-0.02598921010640476,0.31170349582069046,NZD_USD,21,3,15,1,short,441
160,0.0375,0.07924937751476656,-0.11782877992894245,0.19282877992894246,69,0.07246376811594203,0.12094900495118979,-0.16459628158838996,0.309523817820274,NZD_USD,21,3,15,2,short,229
77,0.06244923159903793,0.11422532199724646,-0.16143239951556512,0.286330862713641,34,0.11764705882352941,0.1728687687191937,-0.22117572786609027,0.45646984551314906,NZD_USD,21,3,15,3,short,111
44,-0.09090909090909091,0.1518671035608285,-0.38856861388831476,0.20675043207013297,19,-0.05263157894736842,0.23537557657892524,-0.5139677090420619,0.40870455114732507,NZD_USD,21,3,15,4,short,63
350,0.04,0.05348593259608878,-0.06483242788833402,0.144832427888334,151,0.17880794701986755,0.08033379189699855,0.021353714901750392,0.33626217913798473,NZD_USD,21,3,20,1,short,501
184,0.03260869565217391,0.07388281494425267,-0.11220162163856132,0.17741901294290915,80,0.075,0.11219191288348593,-0.1448961492516324,0.29489614925163243,NZD_USD,21,3,20,2,short,264
87,0.05527115900144736,0.10745285654135325,-0.15533643981960502,0.26587875782249976,38,0.15789473684210525,0.16233675809601256,-0.16028530902607935,0.47607478271028986,NZD_USD,21,3,20,3,short,125
50,-0.08,0.14239926622145274,-0.35910256179404737,0.19910256179404734,22,0.0,0.21821789023599236,-0.427707064862545,0.427707064862545,NZD_USD,21,3,20,4,short,72
390,0.020512820512820513,0.05069134444388468,-0.07884221459719346,0.11986785562283447,168,0.16666666666666666,0.0762999996948,0.017118667264858667,0.31621466606847465,NZD_USD,21,3,25,1,short,558
204,0.00980392156862745,0.07018286751213569,-0.1277544987551585,0.1473623418924134,88,0.11363636363636363,0.10651678281554325,-0.09513653068210114,0.3224092579548284,NZD_USD,21,3,25,2,short,292
97,0.04957310137243218,0.10175407612267988,-0.14986488782802038,0.24901109057288473,42,0.19047619047619047,0.1533145038611392,-0.11002023709164238,0.4909726180440233,NZD_USD,21,3,25,3,short,139
53,-0.09433962264150944,0.13805656836684024,-0.36493049664051636,0.17625125135749745,24,0.08333333333333333,0.20778914433245896,-0.3239333895582862,0.49060005622495284,NZD_USD,21,3,25,4,short,77
428,0.018691588785046728,0.04838493737854519,-0.07614288847690184,0.1135260660469953,184,0.16304347826086957,0.07293296661017322,0.02009486370493005,0.30599209281680906,NZD_USD,21,3,30,1,short,612
226,0.04424778761061947,0.06660137246805939,-0.08629090242677694,0.17478647764801586,98,0.14285714285714285,0.10049320830180844,-0.05410954541440169,0.3398238311286874,NZD_USD,21,3,30,2,short,324
105,0.06484372222024687,0.09768957561275073,-0.12662784598074456,0.2563152904212383,46,0.17391304347826086,0.14679950448812287,-0.11381398531845999,0.4616400722749817,NZD_USD,21,3,30,3,short,151
56,0.0,0.13483997249264842,-0.26428634608559093,0.26428634608559093,25,0.04,0.20396078054371142,-0.3597631298656744,0.43976312986567434,NZD_USD,21,3,30,4,short,81
466,-0.00482117106409989,0.04599536386225014,-0.09497208423411016,0.08532974210591038,200,0.02,0.07087394145868739,-0.11891292525902729,0.15891292525902728,USD_SEK,5,3,15,1,long,666
224,0.10175519820818044,0.06598648826502557,-0.02757831879126968,0.23108871520763055,97,-0.04072249014760487,0.1014508342357161,-0.23956612524960844,0.1581211449543987,USD_SEK,5,3,15,2,long,321
122,-0.07107603699526913,0.09034539811522806,-0.2481530173011161,0.10600094331057786,53,0.24528301886792453,0.13443873645177837,-0.01821690457756109,0.5087829423134101,USD_SEK,5,3,15,3,long,175
60,0.2,0.12755856082865613,-0.05001477922416603,0.45001477922416605,26,0.0,0.20000000000000004,-0.39200000000000007,0.39200000000000007,USD_SEK,5,3,15,4,long,86
529,0.01654694571669081,0.043201093312446946,-0.0681271971757052,0.10122108860908682,227,-0.022026431718061675,0.0665028722616706,-0.15237206135093606,0.1083191979148127,USD_SEK,5,3,20,1,long,756
256,0.09455183748752481,0.06172340197795911,-0.026426030389275032,0.21552970536432464,110,-0.0813643776756152,0.09502831939834874,-0.26761988369637874,0.10489112834514834,USD_SEK,5,3,20,2,long,366
144,-0.0741060868987696,0.08313415958555338,-0.23704903968645422,0.08883686588891501,62,0.16129032258064516,0.12636049340078187,-0.08637624448488732,0.4089568896461776,USD_SEK,5,3,20,3,long,206
66,0.18181818181818182,0.12196734422726127,-0.05723781286725027,0.4208741765036139,29,-0.034482758620689655,0.18886984741557453,-0.4046676595552157,0.3357021423138364,USD_SEK,5,3,20,4,long,95
592,0.03473259765429872,0.04079665994192075,-0.04522885583186594,0.11469405114046338,254,-0.015748031496062992,0.06286166503399226,-0.13895689496268782,0.10746083197056185,USD_SEK,5,3,25,1,long,846
284,0.0726383212835251,0.058688051740779644,-0.042390260128402996,0.1876669026954532,123,-0.06463480930339571,0.08997779867727573,-0.24099129471085615,0.11172167610406472,USD_SEK,5,3,25,2,long,407
158,-0.029565041224195083,0.07954811519029782,-0.18547934699717883,0.12634926454878864,68,0.14705882352941177,0.12084118740506009,-0.08978990378450599,0.3839075508433295,USD_SEK,5,3,25,3,long,226
72,0.1388888888888889,0.11752793354169223,-0.09146586085282787,0.36924363863060566,31,0.03225806451612903,0.1824791693384639,-0.32540110738726025,0.38991723641951825,USD_SEK,5,3,25,4,long,103
643,0.036643386953879996,0.03916389826246355,-0.04011785364054856,0.11340462754830855,276,-0.043478260869565216,0.0602452454806566,-0.16155894201165216,0.07460242027252172,USD_SEK,5,3,30,1,long,919
305,0.09058781391646271,0.056579586950173365,-0.020308176505877074,0.2014838043388025,132,-0.05265213291149752,0.08691800439777607,-0.22301142153113862,0.11770715570814357,USD_SEK,5,3,30,2,long,437
171,-0.02146945329487031,0.07647848732888132,-0.1713672884594777,0.12842838186973707,74,0.13513513513513514,0.11596754950286203,-0.09216126189047444,0.36243153216074475,USD_SEK,5,3,30,3,long,245
74,0.16216216216216217,0.11549200489216656,-0.06420216742648427,0.3885264917508086,32,0.0,0.17960530202677488,-0.35202639197247876,0.35202639197247876,USD_SEK,5,3,30,4,long,106
444,-0.10029897152942364,0.04697526335651171,-0.1923704877081866,-0.00822745535066069,191,0.02617801047120419,0.07252276273396656,-0.11596660448737026,0.16832262542977863,USD_SEK,5,3,15,1,short,635
230,0.04469086577900895,0.06579779882043539,-0.08427281990904441,0.17365455146706232,100,-0.11661365641575334,0.09953301570185735,-0.31169836719139377,0.07847105435988706,USD_SEK,5,3,15,2,short,330
142,-0.03568674801692923,0.08377940031320193,-0.199894372630805,0.12852087659694655,61,-0.06094064163394999,0.12788029653013488,-0.3115860228330144,0.18970473956511438,USD_SEK,5,3,15,3,short,203
67,-0.16417910447761194,0.12142120662793537,-0.40216466946836527,0.07380646051314138,30,-0.06666666666666667,0.1852822223412403,-0.42981982245549766,0.29648648912216435,USD_SEK,5,3,15,4,short,97
513,-0.12208766866198917,0.04358107352550192,-0.20750657277197293,-0.036668764552005406,220,0.02727272727272727,0.06754860243619171,-0.10512253350220847,0.15966798804766302,USD_SEK,5,3,20,1,short,733
269,0.019624160331494642,0.0609008120247773,-0.09974143123706886,0.13898975190005813,116,-0.10052901415151151,0.09255052468359665,-0.28192804253136095,0.08087001422833791,USD_SEK,5,3,20,2,short,385
156,-0.05812511678464071,0.07985407720362431,-0.21463910810374437,0.09838887453446293,68,-0.0987849873481022,0.12073841649994069,-0.33543228368798594,0.13786230899178153,USD_SEK,5,3,20,3,short,224
70,-0.17142857142857143,0.11860372729790547,-0.40389187693246614,0.06103473407532328,30,-0.06666666666666667,0.1852822223412403,-0.42981982245549766,0.29648648912216435,USD_SEK,5,3,20,4,short,100
568,-0.09442072891478952,0.04156679114621969,-0.1758916395613801,-0.012949818268198937,244,0.01070668771553118,0.0640345398463248,-0.11480101038326543,0.1362143858143278,USD_SEK,5,3,25,1,short,812
