tr_n,tr_mean_r,tr_se_r,tr_ci_low_r,tr_ci_high_r,te_n,te_mean_r,te_se_r,te_ci_low_r,te_ci_high_r,pair,fast,slow,signal,trigger,direction,total_n
90,-0.044444444444444446,0.10589504510153655,-0.2519987328434561,0.16310984395456718,39,-0.006598167547158951,0.15601583546104136,-0.31238920505080003,0.2991928699564821,GBP_CAD,8,17,5,zero_cross,long,129
71,0.06674221037175398,0.11365275712172361,-0.15601719358682428,0.2895016143303323,31,0.028901802483371094,0.17184486691304332,-0.3079141366661938,0.365717741632936,GBP_CAD,8,17,5,zero_cross,short,102
142,-0.1061116292331743,0.08119886076014204,-0.2652613963230527,0.05303813785670411,62,0.10233494388112183,0.12443023790683358,-0.141548322416272,0.3462182101785156,GBP_CAD,8,17,9,signal_cross,long,204
131,0.027523325545270837,0.08599981733211028,-0.1410363164256653,0.196082967516207,57,-0.3553177210303664,0.11923461691361581,-0.5890175701810534,-0.12161787187967943,GBP_CAD,8,17,9,signal_cross,short,188
90,-0.044444444444444446,0.10589504510153655,-0.2519987328434561,0.16310984395456718,39,-0.006598167547158951,0.15601583546104136,-0.31238920505080003,0.2991928699564821,GBP_CAD,8,17,9,zero_cross,long,129
71,0.06674221037175398,0.11365275712172361,-0.15601719358682428,0.2895016143303323,31,0.028901802483371094,0.17184486691304332,-0.3079141366661938,0.365717741632936,GBP_CAD,8,17,9,zero_cross,short,102
136,-0.006678558085293143,0.0832472385161576,-0.16984314557696203,0.15648602940637577,59,-0.17437647315646732,0.12668339089752015,-0.4226759193156068,0.07392297300267217,GBP_CAD,8,17,13,signal_cross,long,195
119,0.006698965915813488,0.0896937670357353,-0.1691008174742277,0.18249874930585466,52,-0.23972003695712554,0.1286590721125198,-0.4918918182976644,0.01245174438341326,GBP_CAD,8,17,13,signal_cross,short,171
90,-0.044444444444444446,0.10589504510153655,-0.2519987328434561,0.16310984395456718,39,-0.006598167547158951,0.15601583546104136,-0.31238920505080003,0.2991928699564821,GBP_CAD,8,17,13,zero_cross,long,129
71,0.06674221037175398,0.11365275712172361,-0.15601719358682428,0.2895016143303323,31,0.028901802483371094,0.17184486691304332,-0.3079141366661938,0.365717741632936,GBP_CAD,8,17,13,zero_cross,short,102
135,-0.10117849419892785,0.08279595762520403,-0.26345857114432775,0.06110158274647204,59,-0.15407341791124232,0.12596695658692814,-0.4009686528216215,0.09282181699913683,GBP_CAD,12,26,5,signal_cross,long,194
132,-0.04593562258894844,0.08545053239449278,-0.21341866608215426,0.1215474209042574,57,-0.3062808648917442,0.11949521656544719,-0.5404914893600207,-0.07207024042346774,GBP_CAD,12,26,5,signal_cross,short,189
67,0.22388059701492538,0.11996700798238684,-0.011254738630552819,0.4590159326604036,29,0.10607247329094834,0.17985388873538316,-0.24644114863040267,0.4585860952122993,GBP_CAD,12,26,5,zero_cross,long,96
59,0.03669144146817866,0.12766920462466677,-0.2135401995961682,0.2869230825325255,26,0.353676434047992,0.1827004738196293,-0.004416494638481483,0.7117693627344654,GBP_CAD,12,26,5,zero_cross,short,85
130,0.035107571776802377,0.08584262090142124,-0.13314396518998325,0.203359108743588,56,-0.08097094908387574,0.12665202125711963,-0.3292089107478302,0.16726701258007876,GBP_CAD,12,26,9,signal_cross,long,186
122,-0.06100773821177225,0.08842929589006476,-0.23432915815629918,0.11231368173275469,53,-0.25864705136663363,0.12524956477033217,-0.5041361983164847,-0.013157904416782579,GBP_CAD,12,26,9,signal_cross,short,175
67,0.22388059701492538,0.11996700798238684,-0.011254738630552819,0.4590159326604036,29,0.10607247329094834,0.17985388873538316,-0.24644114863040267,0.4585860952122993,GBP_CAD,12,26,9,zero_cross,long,96
59,0.03669144146817866,0.12766920462466677,-0.2135401995961682,0.2869230825325255,26,0.353676434047992,0.1827004738196293,-0.004416494638481483,0.7117693627344654,GBP_CAD,12,26,9,zero_cross,short,85
107,0.0663795141774692,0.09427172235868937,-0.11839306164556196,0.25115209000050037,47,0.059556886433871276,0.14084335986551894,-0.2164960989025458,0.33560987177028834,GBP_CAD,12,26,13,signal_cross,long,154
109,-0.09631102682910223,0.09407672590603544,-0.2807014096049317,0.08807935594672722,48,-0.1309624216276641,0.13607745849639385,-0.39767424028059606,0.13574939702526787,GBP_CAD,12,26,13,signal_cross,short,157
67,0.22388059701492538,0.11996700798238684,-0.011254738630552819,0.4590159326604036,29,0.10607247329094834,0.17985388873538316,-0.24644114863040267,0.4585860952122993,GBP_CAD,12,26,13,zero_cross,long,96
59,0.03669144146817866,0.12766920462466677,-0.2135401995961682,0.2869230825325255,26,0.353676434047992,0.1827004738196293,-0.004416494638481483,0.7117693627344654,GBP_CAD,12,26,13,zero_cross,short,85
113,0.03891288714387653,0.09131525394925777,-0.1400650105966687,0.21789078488442176,49,-0.16912182904894132,0.1376832850767407,-0.4389810677993531,0.10073740970147047,GBP_CAD,18,39,5,signal_cross,long,162
110,-0.18128897022625207,0.0918700786655791,-0.3613543244107871,-0.0012236160417170294,48,-0.007567617821275167,0.13835401928317687,-0.27874149561630185,0.2636062599737515,GBP_CAD,18,39,5,signal_cross,short,158
50,0.19371057703026245,0.13598407689875272,-0.07281821369129288,0.4602393677518178,22,0.254898233740346,0.20775008502073106,-0.15229193290028686,0.6620884003809788,GBP_CAD,18,39,5,zero_cross,long,72
49,0.025818813254179757,0.1403445251446909,-0.2492564560294144,0.30089408253777394,22,-0.08060193899902775,0.20881856407546798,-0.489886324586945,0.3286824465888895,GBP_CAD,18,39,5,zero_cross,short,71
91,-0.12499075565592518,0.10028942051883136,-0.3215580198728346,0.07157650856098427,39,0.12544366300665666,0.15489222188901539,-0.1781450918958135,0.42903241790912683,GBP_CAD,18,39,9,signal_cross,long,130
118,0.01760106218875151,0.09019277513430514,-0.15917677707448655,0.19437890145198958,52,-0.04173759524596584,0.13607661665632484,-0.3084477638923625,0.22497257340043084,GBP_CAD,18,39,9,signal_cross,short,170
50,0.19371057703026245,0.13598407689875272,-0.07281821369129288,0.4602393677518178,22,0.254898233740346,0.20775008502073106,-0.15229193290028686,0.6620884003809788,GBP_CAD,18,39,9,zero_cross,long,72
49,0.025818813254179757,0.1403445251446909,-0.2492564560294144,0.30089408253777394,22,-0.08060193899902775,0.20881856407546798,-0.489886324586945,0.3286824465888895,GBP_CAD,18,39,9,zero_cross,short,71
87,-0.16863376400406963,0.10428844901941038,-0.373039124082114,0.03577159607397473,38,0.005345408407258226,0.16007256990616292,-0.3083968286088211,0.31908764542333756,GBP_CAD,18,39,13,signal_cross,long,125
98,0.003866285515293564,0.09910318728803472,-0.1903759615692545,0.1981085325998416,43,0.06298604112320898,0.1434416138452419,-0.2181595220134651,0.3441316042598831,GBP_CAD,18,39,13,signal_cross,short,141
50,0.19371057703026245,0.13598407689875272,-0.07281821369129288,0.4602393677518178,22,0.254898233740346,0.20775008502073106,-0.15229193290028686,0.6620884003809788,GBP_CAD,18,39,13,zero_cross,long,72
49,0.025818813254179757,0.1403445251446909,-0.2492564560294144,0.30089408253777394,22,-0.08060193899902775,0.20881856407546798,-0.489886324586945,0.3286824465888895,GBP_CAD,18,39,13,zero_cross,short,71
86,0.03835186401714235,0.10565310984384094,-0.16872823127678588,0.2454319593110706,37,-0.22740394264972003,0.15331058214540022,-0.5278926836547044,0.07308479835526438,GBP_CAD,24,52,5,signal_cross,long,123
107,-0.024069810159345853,0.09448863720701664,-0.2092675390850985,0.16112791876640675,47,0.046409211226507326,0.14408606277571262,-0.23599947181388942,0.32881789426690405,GBP_CAD,24,52,5,signal_cross,short,154
30,0.023511858465023218,0.1827951274756045,-0.3347665913871616,0.38179030831720806,14,0.38152519322516415,0.236535008808683,-0.08208342403985452,0.8451338104901829,GBP_CAD,24,52,5,zero_cross,long,44
37,0.02702702702702703,0.16660578386402639,-0.2995203093464647,0.35357436340051873,16,0.3016484025013566,0.23782239254826848,-0.1644834868932496,0.7677802918959629,GBP_CAD,24,52,5,zero_cross,short,53
88,-0.09521135027140254,0.10531821262256785,-0.3016350470116355,0.11121234646883044,38,0.12485082786174832,0.15550170771950989,-0.17993251926849102,0.4296341749919877,GBP_CAD,24,52,9,signal_cross,long,126
100,-0.06541743738508067,0.09937615666517507,-0.2601947044488238,0.1293598296786625,44,0.15216263357582113,0.14571931806462296,-0.13344722983083987,0.4377724969824821,GBP_CAD,24,52,9,signal_cross,short,144
30,0.023511858465023218,0.1827951274756045,-0.3347665913871616,0.38179030831720806,14,0.38152519322516415,0.236535008808683,-0.08208342403985452,0.8451338104901829,GBP_CAD,24,52,9,zero_cross,long,44
37,0.02702702702702703,0.16660578386402639,-0.2995203093464647,0.35357436340051873,16,0.3016484025013566,0.23782239254826848,-0.1644834868932496,0.7677802918959629,GBP_CAD,24,52,9,zero_cross,short,53
78,0.03363785822674421,0.11326688843267786,-0.18836524310130437,0.2556409595547928,34,-0.055775236284217815,0.1663715606104798,-0.38186349508075823,0.2703130225123226,GBP_CAD,24,52,13,signal_cross,long,112
73,0.0678749178449644,0.11600049338192316,-0.15948604918360498,0.2952358848735338,32,0.2765714922930388,0.16972070411370943,-0.05608108776983167,0.6092240723559093,GBP_CAD,24,52,13,signal_cross,short,105
30,0.023511858465023218,0.1827951274756045,-0.3347665913871616,0.38179030831720806,14,0.38152519322516415,0.236535008808683,-0.08208342403985452,0.8451338104901829,GBP_CAD,24,52,13,zero_cross,long,44
37,0.02702702702702703,0.16660578386402639,-0.2995203093464647,0.35357436340051873,16,0.3016484025013566,0.23782239254826848,-0.1644834868932496,0.7677802918959629,GBP_CAD,24,52,13,zero_cross,short,53
224,-0.1744311595789636,0.06447136846825677,-0.3007950417767469,-0.04806727738118033,97,0.056296079351894256,0.09460214932319466,-0.12912413332156727,0.2417162920253558,GBP_CHF,6,13,5,signal_cross,long,321
210,-0.015320234955215497,0.06806478860959699,-0.14872722063002558,0.11808675071959458,90,0.1324975099799874,0.09769272798249218,-0.058980236865697255,0.3239752568256721,GBP_CHF,6,13,5,signal_cross,short,300
105,0.06652649116605967,0.09400842181964819,-0.11773001560045078,0.25078299793257014,46,-0.10293240718859502,0.13975267895668053,-0.37684765794368885,0.1709828435664988,GBP_CHF,6,13,5,zero_cross,long,151
84,0.026123453282033686,0.1079412243389079,-0.1854413464222258,0.23768825298629317,36,-0.10582890450692495,0.1572781019339928,-0.41409398429755084,0.20243617528370095,GBP_CHF,6,13,5,zero_cross,short,120
177,-0.11182107963323902,0.07273422889884149,-0.25438016827496834,0.03073800900849029,77,-0.04815227316059839,0.10571720046367862,-0.2553579860694085,0.1590534397482117,GBP_CHF,6,13,9,signal_cross,long,254
163,-0.03005545276544573,0.07679594585013055,-0.18057550663170163,0.12046460110081016,70,-0.043070558249224254,0.11381610769156002,-0.26615012932468185,0.18000901282623336,GBP_CHF,6,13,9,signal_cross,short,233
105,0.06652649116605967,0.09400842181964819,-0.11773001560045078,0.25078299793257014,46,-0.10293240718859502,0.13975267895668053,-0.37684765794368885,0.1709828435664988,GBP_CHF,6,13,9,zero_cross,long,151
84,0.026123453282033686,0.1079412243389079,-0.1854413464222258,0.23768825298629317,36,-0.10582890450692495,0.1572781019339928,-0.41409398429755084,0.20243617528370095,GBP_CHF,6,13,9,zero_cross,short,120
170,-0.12238355446533973,0.07419039561495532,-0.2677967298706522,0.023029620939972698,73,-0.07032827106143903,0.11125995284780126,-0.2883977786431295,0.14774123652025145,GBP_CHF,6,13,13,signal_cross,long,243
150,-0.026060176995317867,0.0800211391185739,-0.18290160966772273,0.13078125567708698,65,0.12902943087288962,0.11720301380185123,-0.1006884761787388,0.3587473379245181,GBP_CHF,6,13,13,signal_cross,short,215
105,0.06652649116605967,0.09400842181964819,-0.11773001560045078,0.25078299793257014,46,-0.10293240718859502,0.13975267895668053,-0.37684765794368885,0.1709828435664988,GBP_CHF,6,13,13,zero_cross,long,151
84,0.026123453282033686,0.1079412243389079,-0.1854413464222258,0.23768825298629317,36,-0.10582890450692495,0.1572781019339928,-0.41409398429755084,0.20243617528370095,GBP_CHF,6,13,13,zero_cross,short,120
179,-0.1364835305112562,0.07206898391521088,-0.2777387389850695,0.004771677962557119,78,-0.009222748197349006,0.10412317301931898,-0.2133041673152142,0.1948586709205162,GBP_CHF,8,17,5,signal_cross,long,257
163,-0.07069240951150955,0.07684306339220587,-0.22130481376023303,0.07991999473721394,71,0.022980719029135573,0.11072844092155727,-0.1940470251771167,0.24000846323538783,GBP_CHF,8,17,5,signal_cross,short,234
83,-0.028105958985061495,0.10662963720274544,-0.23710004790244255,0.18088812993231956,36,-0.2071551657410701,0.15823586866533226,-0.5172974683251214,0.10298713684298114,GBP_CHF,8,17,5,zero_cross,long,119
83,0.01373244141035217,0.10732082713659896,-0.19661637977738178,0.22408126259808614,36,-0.24053348403012828,0.14786135201699246,-0.5303417339834335,0.04927476592317695,GBP_CHF,8,17,5,zero_cross,short,119
158,-0.17671720874217464,0.07646957166908896,-0.326597569213589,-0.026836848270760272,68,-0.09430025739704366,0.11181823114121868,-0.3134639904338323,0.12486347563974494,GBP_CHF,8,17,9,signal_cross,long,226
151,-0.006853002998571358,0.07971365858248028,-0.1630917738202327,0.14938576782309,65,0.08124861859793409,0.11743665036731808,-0.14892721612200935,0.3114244533178775,GBP_CHF,8,17,9,signal_cross,short,216
83,-0.028105958985061495,0.10662963720274544,-0.23710004790244255,0.18088812993231956,36,-0.2071551657410701,0.15823586866533226,-0.5172974683251214,0.10298713684298114,GBP_CHF,8,17,9,zero_cross,long,119
83,0.01373244141035217,0.10732082713659896,-0.19661637977738178,0.22408126259808614,36,-0.24053348403012828,0.14786135201699246,-0.5303417339834335,0.04927476592317695,GBP_CHF,8,17,9,zero_cross,short,119
129,-0.10016037155190952,0.08596416709695702,-0.26865013906194524,0.06832939595812623,56,-0.1666961220312007,0.12358773132924722,-0.40892807543652526,0.07553583137412384,GBP_CHF,8,17,13,signal_cross,long,185
135,0.01442750943240565,0.0854046802623715,-0.1529656638818425,0.18182068274665378,58,-0.13909658402213498,0.12266058169202963,-0.3795113241385131,0.1013181560942431,GBP_CHF,8,17,13,signal_cross,short,193
83,-0.028105958985061495,0.10662963720274544,-0.23710004790244255,0.18088812993231956,36,-0.2071551657410701,0.15823586866533226,-0.5172974683251214,0.10298713684298114,GBP_CHF,8,17,13,zero_cross,long,119
83,0.01373244141035217,0.10732082713659896,-0.19661637977738178,0.22408126259808614,36,-0.24053348403012828,0.14786135201699246,-0.5303417339834335,0.04927476592317695,GBP_CHF,8,17,13,zero_cross,short,119
145,-0.0896271431285992,0.0814693522439204,-0.2493070735266832,0.07005278726948479,63,-0.018318167556274408,0.11774532033316469,-0.2490989954092772,0.2124626602967284,GBP_CHF,12,26,5,signal_cross,long,208
141,-0.036619278657096126,0.08288706116507616,-0.1990779185406454,0.12583936122645314,61,0.07862774841773561,0.1210178195901572,-0.15856717797897252,0.3158226748144437,GBP_CHF,12,26,5,signal_cross,short,202
73,-0.04181498116018748,0.11377492808444448,-0.26481384020569865,0.1811838778853237,32,-0.00992825761067205,0.17057966355955897,-0.34426439818740767,0.32440788296606354,GBP_CHF,12,26,5,zero_cross,long,105
59,-0.09939737032659954,0.12537020161739187,-0.34512296549668764,0.14632822484348854,26,0.2676635560168231,0.1734960139559252,-0.0723886313367903,0.6077157433704365,GBP_CHF,12,26,5,zero_cross,short,85
121,-0.10359779602270665,0.08873509786199286,-0.27751858783221267,0.07032299578679936,53,0.00531822198330556,0.1265864758700186,-0.24279127072193088,0.25342771468854197,GBP_CHF,12,26,9,signal_cross,long,174
126,-0.06844964238199727,0.0884158511538309,-0.24174471064350583,0.10484542587951129,55,0.14367367466291575,0.12104142812462511,-0.09356752446134944,0.3809148737871809,GBP_CHF,12,26,9,signal_cross,short,181
73,-0.04181498116018748,0.11377492808444448,-0.26481384020569865,0.1811838778853237,32,-0.00992825761067205,0.17057966355955897,-0.34426439818740767,0.32440788296606354,GBP_CHF,12,26,9,zero_cross,long,105
59,-0.09939737032659954,0.12537020161739187,-0.34512296549668764,0.14632822484348854,26,0.2676635560168231,0.1734960139559252,-0.0723886313367903,0.6077157433704365,GBP_CHF,12,26,9,zero_cross,short,85
123,-0.05532763433348497,0.08959852536755893,-0.23094074405390047,0.12028547538693052,53,-0.23625729950363608,0.1289355035993743,-0.4889708865584097,0.016456287551137566,GBP_CHF,12,26,13,signal_cross,long,176
117,0.056956508514427524,0.09127894256535667,-0.12195021891367155,0.2358632359425266,51,0.14626951060585736,0.1319867880626052,-0.11242459399684884,0.40496361520856355,GBP_CHF,12,26,13,signal_cross,short,168
73,-0.04181498116018748,0.11377492808444448,-0.26481384020569865,0.1811838778853237,32,-0.00992825761067205,0.17057966355955897,-0.34426439818740767,0.32440788296606354,GBP_CHF,12,26,13,zero_cross,long,105
59,-0.09939737032659954,0.12537020161739187,-0.34512296549668764,0.14632822484348854,26,0.2676635560168231,0.1734960139559252,-0.0723886313367903,0.6077157433704365,GBP_CHF,12,26,13,zero_cross,short,85
111,-0.1383384233117654,0.0931807632239093,-0.32097271923062765,0.0442958726070968,48,-0.07634458624453667,0.13583924022213537,-0.342589497079922,0.18990032459084866,GBP_CHF,18,39,5,signal_cross,long,159
109,0.08581443488763936,0.09534527777120543,-0.10106230954392327,0.272691179319202,48,-0.010895652845184733,0.12942908702457762,-0.26457666341335684,0.24278535772298737,GBP_CHF,18,39,5,signal_cross,short,157
44,-0.017900518161540712,0.1508100138050135,-0.31348814521936713,0.27768710889628573,20,-0.12477345402026511,0.21847175476154107,-0.5529780933528856,0.30343118531235536,GBP_CHF,18,39,5,zero_cross,long,64
46,0.0065011911706470355,0.14602943407280028,-0.27971649961204154,0.29271888195333556,21,-0.1783808729126476,0.20393528425999896,-0.5780940300622455,0.22133228423695034,GBP_CHF,18,39,5,zero_cross,short,67
119,-0.18133144835568163,0.08883508050939509,-0.355448206154096,-0.007214690557267256,52,-0.10955376090051512,0.12496193823095754,-0.3544791598331919,0.13537163803216168,GBP_CHF,18,39,9,signal_cross,long,171
